taxon,20_AKF_8733_2,20_AKF_8738_1,20_AKF_8738_2,20_AKF_8802_1,20_AKF_8802_2,20_AKM_8768_1,20_AKM_8768_2,20_AKM_8769_1,20_AKM_8769_2,20_AKM_8771_1,20_AKM_8771_2,20_AWF_8736_1,20_AWF_8736_2,20_AWF_8797_1,20_AWF_8797_2,20_AWF_9005_1,20_AWF_9005_2,20_AWM_8728_1,20_AWM_8728_2,20_AWM_8730_1,20_AWM_8730_2,20_AWM_8766_1,20_AWM_8766_2,20_BKF_8726_1,20_BKF_8726_2,20_BKF_8926_1,20_BKF_8926_2,20_BKF_8927_1,20_BKF_8927_2,20_BKM_8719_1,20_BKM_8719_2,20_BKM_8859_1,20_BKM_8859_2,20_BKM_8860_1,20_BKM_8860_2,20_BWF_8754_1,20_BWF_8754_2,20_BWF_8755_1,20_BWF_8755_2,20_BWF_8852_1,20_BWF_8852_2,20_BWM_8745_1,20_BWM_8745_2,20_BWM_8747_1,20_BWM_8747_2,20_BWM_8847_1,20_BWM_8847_2,8_AKF_8733_1,8_AKF_8733_2,8_AKF_8738_1,8_AKF_8738_2,8_AKF_8802_1,8_AKM_8768_1,8_AKM_8768_2,8_AKM_8769_1,8_AKM_8769_2,8_AKM_8771_1,8_AKM_8771_2,8_AWF_8736_1,8_AWF_8736_2,8_AWF_8797_1,8_AWF_9005_1,8_AWF_9005_2,8_AWM_8728_1,8_AWM_8728_2,8_AWM_8730_1,8_AWM_8730_2,8_AWM_8766_1,8_AWM_8766_2,8_BKF_8726_1,8_BKF_8726_2,8_BKF_8926_1,8_BKF_8926_2,8_BKF_8927_1,8_BKM_8719_1,8_BKM_8719_2,8_BKM_8859_1,8_BKM_8859_2,8_BKM_8860_1,8_BKM_8860_2,8_BWF_8754_1,8_BWF_8754_2,8_BWF_8755_1,8_BWF_8852_1,8_BWF_8852_2,8_BWM_8745_1,8_BWM_8745_2,8_BWM_8747_1,8_BWM_8747_2,8_BWM_8847_1,8_BWM_8847_2
[Clostridium]_bolteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Clostridium]_sphenoides,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Clostridium]_symbiosum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Desulfotomaculum]_guttoideum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnospiraceae_unclassified,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,2,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Marvinbryantia_formatexigens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Marvinbryantia_unclassified,0,0,0,0,0,0,0,0,0,0,0,7,5,1,5,11,3,1,0,0,2,0,1,0,1,2,1,0,0,3,3,0,0,0,0,0,2,0,3,1,0,4,6,1,1,2,1,2,2,5,6,3,2,0,0,0,0,0,4,7,3,2,3,1,1,0,0,1,0,0,2,0,0,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,2,0,0
Niameybacter_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,2,3,0,2,20,28,7,2,5,4,17,16,2,4,0,0,5,1,2,1,9,3,5,1,0,0,1,0,0,5,1,4,4,0,0,5,3,0,4,8,0,1,5,3,0,0,27,24,10,10,8,11,31,5,0,13,28,2,0,5,0,0,1,0,0,1,0,0
Oribacterium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pseudobutyrivibrio_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0
Robinsoniella_unclassified,0,0,0,2,0,0,0,0,0,0,0,1,2,2,2,5,3,2,8,2,1,0,2,0,1,0,1,0,1,1,4,0,0,0,0,1,24,10,6,2,2,2,0,0,3,0,1,19,6,0,0,0,5,11,1,0,3,1,1,9,8,5,4,9,1,11,3,4,0,1,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
Roseburia_hominis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_intestinalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_unclassified,0,0,0,0,2,2,0,0,0,1,0,16,12,3,6,12,10,0,2,9,5,2,0,1,2,2,3,4,3,5,2,0,1,0,1,5,8,3,5,1,3,2,1,1,1,4,2,10,8,5,6,4,2,3,3,1,11,2,14,10,9,10,8,8,3,7,3,1,2,3,6,56,46,7,3,2,6,0,1,1,1,0,2,0,2,3,8,2,1,0,0
Shuttleworthia_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomatobaculum_longum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stomatobaculum_unclassified,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown_genus_unclassified,1,0,0,1,1,0,0,0,0,0,0,24,60,13,15,28,76,12,34,14,7,12,8,68,43,44,94,5,5,30,47,4,3,6,11,6,39,12,17,21,15,47,24,11,24,14,44,44,27,58,52,26,9,6,6,16,16,5,61,86,42,21,25,32,14,18,16,3,23,16,30,4,3,3,14,9,12,0,24,44,6,6,1,1,2,17,19,23,20,0,0
Oscillibacter_ruminantium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillibacter_unclassified,12,0,0,7,9,1,0,3,1,1,1,149,106,84,94,111,106,66,113,137,97,17,6,70,74,23,85,48,59,21,24,25,43,32,12,15,68,26,27,16,10,40,14,24,41,64,61,69,63,34,54,41,33,39,41,61,84,16,149,89,102,31,23,40,36,184,145,11,62,32,41,35,32,30,29,27,28,0,58,62,21,6,10,16,22,27,36,19,22,4,2
Oscillibacter_valericigenes,1,1,0,0,0,0,0,0,0,0,0,2,5,2,4,1,2,1,4,4,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,3,1,0,2,1,3,0,0,2,0,4,2,2,0,2,1,3,4,2,3,3,1,7,2,3,1,0,1,0,3,3,1,2,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0
Oscillospiraceae_unclassified,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Oscillospiraceae_bacterium_J115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown_genus_unclassified,5,0,0,7,10,0,0,0,0,0,0,58,34,31,24,73,59,29,56,64,33,12,3,27,30,14,21,12,10,2,7,6,3,7,9,3,12,10,6,6,5,7,3,10,18,4,12,40,28,8,11,61,32,25,15,34,36,11,65,43,73,13,16,17,7,78,57,10,41,6,20,2,5,1,5,12,5,0,5,7,1,1,4,0,2,11,6,3,2,1,0
Dehalobacter_sp._CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehalobacter_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehalobacterium_formicoaceticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dehalobacterium_unclassified,0,2,0,1,2,0,0,0,0,0,0,5,8,6,10,6,4,9,13,15,8,2,3,11,11,12,12,3,3,0,1,9,8,3,3,1,11,4,14,12,6,11,5,13,18,10,17,14,7,15,7,3,8,5,2,5,13,7,6,5,13,5,4,3,2,22,21,5,15,2,5,3,10,6,5,4,4,0,1,4,1,0,4,4,6,3,11,4,1,0,0
Desulfitobacterium_unclassified,0,0,0,0,2,0,0,0,1,0,0,2,1,4,11,4,4,6,5,6,4,0,0,7,7,3,5,0,2,0,0,5,2,2,0,2,7,1,6,6,3,4,3,4,10,6,9,2,4,4,9,2,3,3,3,2,9,8,4,2,7,3,1,1,1,16,10,2,5,2,1,3,1,2,2,3,3,0,0,1,3,1,4,0,0,1,1,0,0,0,1
Desulfofarcimen_unclassified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,3,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Desulfonispora_thiosulfatigenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfonispora_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,0,0,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
Desulfosporosinus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Desulfotomaculum_unclassified,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
Syntrophobotulus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermincola_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,4,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0
Clostridioides_unclassified,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filifactor_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Intestinibacter_bartlettii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intestinibacter_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,0,2,7,0,0,1,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
Paeniclostridium_sordellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,2,2,0,1,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Paeniclostridium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,30,23,12,10,12,0,2,4,3,3,5,8,2,5,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0
Paraclostridium_bifermentans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraclostridium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoanaerobacter_stomatis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoanaerobacter_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoclostridium_unclassified,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Peptostreptococcaceae_bacterium_oral_taxon_929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Unknown_genus_unclassified,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,1,0,1,0,0,2,5,2,3,0,3,0,0,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,3,1,0,0
Acetivibrio_unclassified,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerotruncus_unclassified,0,1,0,1,1,0,1,0,0,1,0,1,1,2,2,4,6,1,1,3,3,1,0,6,6,4,7,8,10,3,7,3,5,30,3,9,14,13,13,1,1,6,4,1,4,2,8,3,3,10,0,10,3,1,0,2,3,0,6,6,6,6,1,0,0,1,2,1,2,17,12,5,4,2,1,8,3,0,9,7,13,5,5,7,5,5,4,0,3,0,0
Angelakisella_unclassified,1,0,0,0,0,0,0,0,0,0,0,6,5,2,1,6,5,6,3,18,6,3,0,10,8,6,4,15,14,12,10,7,10,31,4,7,17,2,1,1,0,7,1,2,7,4,6,3,5,1,5,5,2,3,1,1,8,4,9,7,5,7,6,0,1,5,0,0,3,5,9,3,20,13,9,6,0,0,6,8,10,10,28,7,6,6,18,5,17,0,0
Bittarella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6,7,0,0,0,0,0,0,2,11,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,6,12,0,0,0,0,0,1,1,0,1,0,0
Caproiciproducens_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,1,0,0,0,0,1,0,2,2,0,3,0,0,5,6,9,0,0,5,0,0,0,0,3,0,0,0,7,1,1,4,1,0,4,1,0,0,1,0,1,1,3,1,5,0,0,0,0,0,0,1,1,0,0,0,3,2,1,4,0,10,4,2,1,0,3,2,2,4,2,1,0,0
Ethanoligenens_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Faecalibacterium_unclassified,0,1,0,0,0,0,0,0,0,0,0,5,3,3,1,9,2,0,3,2,2,0,0,7,4,1,4,19,22,12,7,3,14,40,4,6,10,1,5,1,1,10,10,4,6,16,22,1,0,0,5,5,0,0,1,0,1,0,4,0,7,1,0,1,5,2,3,0,1,15,10,18,10,11,14,6,7,0,23,10,6,2,10,10,7,6,6,11,19,0,0
Flavonifractor_plautii,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Flavonifractor_unclassified,2,69,30,0,0,32,62,13,40,73,34,13,4,15,11,54,41,4,11,8,7,7,5,25,35,31,55,7,9,7,5,11,18,14,32,2,10,8,5,4,1,10,13,16,29,20,23,19,10,17,10,32,5,10,4,5,7,3,24,13,10,11,5,7,9,22,13,2,20,11,12,11,15,5,10,15,6,0,16,9,13,6,12,10,3,16,16,9,19,8,11
Fournierella_unclassified,1,0,0,0,0,0,0,0,0,0,0,4,23,2,1,9,6,4,4,6,4,15,13,7,3,3,3,1,0,3,1,1,0,2,3,2,2,3,10,1,0,3,1,0,4,3,2,0,0,2,5,2,0,0,6,9,0,0,0,4,1,0,0,1,0,6,5,10,7,2,4,3,2,0,5,4,3,0,2,0,5,7,3,1,1,3,4,8,4,0,0
Hydrogenoanaerobacterium_unclassified,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,5,6,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massilimaliae_unclassified,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,2,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,1,0,0,3,0,2,2,2,5,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,2,0,0
Negativibacillus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neglecta_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Neglecta_unclassified,1,0,0,1,0,0,0,0,0,0,0,5,3,0,1,9,2,2,1,1,1,0,0,8,4,1,2,8,0,1,1,1,1,1,4,0,2,2,0,0,1,1,5,2,4,2,4,6,2,1,1,1,1,4,1,1,6,2,0,5,5,1,1,2,0,3,4,2,2,4,1,10,7,1,0,1,2,0,1,1,0,0,1,1,1,3,3,0,0,0,0
Phocea_unclassified,1,0,0,0,1,0,0,0,2,0,0,2,0,0,4,21,27,7,16,19,20,1,0,5,6,5,10,14,9,7,6,14,17,40,6,4,17,1,0,0,0,5,4,1,7,1,3,8,12,4,3,14,1,2,0,0,5,1,10,9,14,24,11,0,1,0,3,1,3,3,3,4,8,6,9,3,1,1,7,13,11,12,16,6,7,14,14,14,44,0,0
Provencibacterium_unclassified,0,0,0,0,0,0,0,0,1,0,0,4,10,0,0,3,3,1,1,6,2,9,0,3,2,1,4,2,1,2,1,0,1,0,0,1,2,2,2,0,1,0,0,0,1,3,0,0,1,0,1,0,0,0,7,1,1,0,1,1,5,0,0,0,3,4,2,0,6,1,3,0,1,0,2,0,1,0,1,3,5,3,1,0,1,1,1,1,5,0,0
