taxon,20_AKF_8733_2,20_AKF_8738_1,20_AKF_8738_2,20_AKF_8802_1,20_AKF_8802_2,20_AKM_8768_1,20_AKM_8768_2,20_AKM_8769_1,20_AKM_8769_2,20_AKM_8771_1,20_AKM_8771_2,20_AWF_8736_1,20_AWF_8736_2,20_AWF_8797_1,20_AWF_8797_2,20_AWF_9005_1,20_AWF_9005_2,20_AWM_8728_1,20_AWM_8728_2,20_AWM_8730_1,20_AWM_8730_2,20_AWM_8766_1,20_AWM_8766_2,20_BKF_8726_1,20_BKF_8726_2,20_BKF_8926_1,20_BKF_8926_2,20_BKF_8927_1,20_BKF_8927_2,20_BKM_8719_1,20_BKM_8719_2,20_BKM_8859_1,20_BKM_8859_2,20_BKM_8860_1,20_BKM_8860_2,20_BWF_8754_1,20_BWF_8754_2,20_BWF_8755_1,20_BWF_8755_2,20_BWF_8852_1,20_BWF_8852_2,20_BWM_8745_1,20_BWM_8745_2,20_BWM_8747_1,20_BWM_8747_2,20_BWM_8847_1,20_BWM_8847_2,8_AKF_8733_1,8_AKF_8733_2,8_AKF_8738_1,8_AKF_8738_2,8_AKF_8802_1,8_AKM_8768_1,8_AKM_8768_2,8_AKM_8769_1,8_AKM_8769_2,8_AKM_8771_1,8_AKM_8771_2,8_AWF_8736_1,8_AWF_8736_2,8_AWF_8797_1,8_AWF_9005_1,8_AWF_9005_2,8_AWM_8728_1,8_AWM_8728_2,8_AWM_8730_1,8_AWM_8730_2,8_AWM_8766_1,8_AWM_8766_2,8_BKF_8726_1,8_BKF_8726_2,8_BKF_8926_1,8_BKF_8926_2,8_BKF_8927_1,8_BKM_8719_1,8_BKM_8719_2,8_BKM_8859_1,8_BKM_8859_2,8_BKM_8860_1,8_BKM_8860_2,8_BWF_8754_1,8_BWF_8754_2,8_BWF_8755_1,8_BWF_8852_1,8_BWF_8852_2,8_BWM_8745_1,8_BWM_8745_2,8_BWM_8747_1,8_BWM_8747_2,8_BWM_8847_1,8_BWM_8847_2
Thermoanaerobacterales_Family_III._Incertae_Sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoanaerobacterales_Family_IV._Incertae_Sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae,7,3,1,232,135,2,2,5,1,0,1,154,96,134,87,201,337,81,111,69,44,81,58,349,282,295,279,549,567,767,564,767,678,657,257,582,642,490,891,323,332,1526,295,455,425,225,157,433,533,604,427,773,987,995,79,106,617,1372,224,561,125,648,533,407,285,102,105,1216,505,214,196,1043,595,209,462,553,501,3,686,474,503,1308,301,288,202,1005,664,302,272,2,2
Firmicutes_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,2,2,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Limnochordaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidaminococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Selenomonadaceae,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sporomusaceae,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0
Veillonellaceae,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gottschalkiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilaceae,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,1,1,2,2,0,2,0,2,2,5,8,7,0,4,3,6,1,0,0,1,0,0,0,0,0,1,3,2,2,0,0,1,0,1,0,0,1,0,0,0,1,1,3,0,0,2,0,0,0,0,0,2,2,4,7,2,1,0,7,0,3,1,2,1,1,0,1,0,1,0,0,0,0
Tissierellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Unknown_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Unknown_family,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,1,2,4,1,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,2,0,2,0,2,2,0,0,0,3,2,4,0,0,0,1,1,0,1,1,3,4,0,3,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Fusobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leptotrichiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ignavibacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lentisphaeraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphaproteobacteria_unclassified,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Caulobacteraceae,6,2,0,1,0,2,2,1,0,5,7,0,1,0,0,1,0,3,1,1,2,0,2,1,0,1,0,0,0,2,5,0,3,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,4,5,0,0,0,3,0,0,1,0,0,0,0,0,2,2,10,5,4,1,0,0,2,2,0,2,4,1,0,6,5,0,1,1,0,0,4,1,1,1,3,10
Candidatus_Paracaedibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Holosporaceae,9,6,3,0,0,2,1,0,3,11,6,1,2,2,0,0,0,1,1,1,0,0,0,0,1,6,0,1,1,3,5,4,7,0,5,3,0,0,0,0,0,0,5,2,0,0,4,0,0,2,2,0,0,0,2,2,0,0,1,0,4,0,0,12,3,10,5,1,2,1,1,2,6,3,4,7,1,0,7,6,1,2,0,0,0,5,2,3,4,8,2
Kiloniellaceae,28,10,7,5,5,8,23,2,19,26,29,9,2,3,1,0,1,2,10,4,7,8,1,2,1,1,3,1,3,16,24,2,22,2,6,1,9,1,3,4,0,1,4,2,0,8,5,0,0,20,31,0,1,2,9,5,1,1,8,2,0,0,0,31,22,54,33,0,5,20,10,15,27,5,30,24,14,0,68,87,5,5,12,6,2,7,6,9,23,41,11
Kordiimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,3,2,0,0
Magnetococcaceae,2,7,1,0,0,2,1,1,2,11,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Parvularculaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aurantimonadaceae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartonellaceae,23,0,1,0,1,4,4,23,20,2,5,4,2,0,0,0,0,8,2,7,7,4,7,6,5,4,3,1,0,11,38,10,19,2,7,8,1,0,0,1,0,1,1,0,0,0,0,0,0,11,17,0,0,0,14,12,1,2,0,1,0,0,0,18,20,60,55,12,2,4,1,10,15,1,35,43,5,0,12,31,3,4,8,0,1,10,16,12,14,25,22
Bradyrhizobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brucellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cohaesibacteraceae,16,6,19,1,0,24,19,10,8,32,31,0,3,0,0,0,0,1,0,2,2,1,1,0,0,3,0,0,3,9,17,0,2,1,7,0,0,0,0,1,1,0,1,3,0,1,1,0,0,1,4,0,2,0,5,2,0,0,1,0,0,0,0,14,6,10,15,1,2,0,1,5,5,3,0,4,0,0,0,0,0,0,2,0,2,11,5,1,4,1,4
Hyphomicrobiaceae,1,1,2,0,1,0,0,0,1,10,6,6,2,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,0,2,0,2,1,1,1,3,1,1,0,1,0,1,0,0,1,0,0,0,1,4,1,0,0,1,0,0,0,0,1,1,1,1,6,0,3,1,0,1,3,1,5,3,1,1,3,1,0,4,7,1,1,4,0,0,4,5,2,5,0,1
Methylobacteriaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Methylocystaceae,3,0,1,0,0,9,11,1,4,1,2,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,8,8,0,1,0,0,0,2,0,3,3,1,0,1,2,0,0,2,0,0,0,1,1,0,3,2
Phyllobacteriaceae,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,1,2,2,0,2,1,0,0,1,1,0,0,1,1,2,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,1,1,3,3,0,2,0,2,1,4,2,3,0,3,1,0,1,3,0,0,0,0,2,15,5,4,6,2,0
Rhizobiaceae,1,1,2,0,0,3,5,3,2,6,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,6,0,2,2,0,1,0,0,2,0,1,0,1,1,0,1,3,0,2,0,0,0,0,0,0,0,0,3
Rhizobiales_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rhodobiaceae,3,0,4,0,0,2,0,1,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,7,4,5,1,2,2,1,0,0,0,0,2,2,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,1,1,0,0,0,1,1,1,0,4,2,4,0,0,5,10,0,0,1,3,0,12,3,14,16,0,2
Unknown_family,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xanthobacteraceae,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodobacteraceae,0,1,0,0,0,4,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,4,2,1,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,2,0,0,1,1,1,0,1,0,2
Acetobacteraceae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
Rhodospirillaceae,83,34,31,15,8,83,50,29,36,112,181,21,9,2,1,0,1,11,15,27,23,6,6,11,12,13,8,2,6,19,45,13,40,7,13,23,13,2,9,5,15,6,24,4,5,13,13,0,0,26,68,1,1,1,25,27,0,3,16,19,3,3,5,112,51,128,142,18,4,30,25,45,65,23,56,102,16,0,206,424,2,28,18,9,4,150,34,21,32,128,140
Erythrobacteraceae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Sphingomonadaceae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,3,0,0,0,0,1,3,0,3,1,0,1
Unknown_family,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,5,5,0,0,0,0,1,0,0,1,3,2,1,4,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,2,1,0,0,0,0,0,2,3,6,1,1,0,2,0,7,14,0,0,2,2,0,8,8,2,20,0,1
Betaproteobacteria_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcaligenaceae,90,146,159,245,213,83,129,103,163,140,126,7,6,35,20,1,5,37,44,23,29,7,6,86,64,22,31,34,33,101,74,27,47,58,50,50,52,75,167,102,60,48,45,40,28,27,26,17,28,34,36,20,55,49,64,28,10,15,12,15,16,16,13,27,44,24,27,38,37,36,44,25,34,26,33,39,42,0,86,105,62,76,58,146,156,51,90,53,105,57,28
Burkholderiaceae,2,4,2,2,2,2,3,3,6,2,3,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,6,0,2,2,3,4,3,0,0,5,2,1,2,1,0,1,0,1,0,0,2,0,1,1,2,2,2,1,0,0,0,0,1,0,0,2,1,1,1,2,0,2,1,1,1,1,3,2,0,1,4,2,2,0,3,5,1,3,0,2,0,0
Burkholderiales_unclassified,231,302,379,1399,869,324,458,400,325,345,464,0,2,14,10,0,1,25,15,31,23,1,3,84,66,30,10,15,18,129,80,10,13,19,24,151,75,96,370,307,334,238,114,43,21,38,55,11,18,16,18,5,74,62,35,43,3,5,8,20,6,7,1,23,30,6,7,129,12,82,125,13,15,14,28,39,29,0,98,179,137,401,84,335,424,151,72,84,114,126,219
Comamonadaceae,9,12,9,32,16,13,17,14,15,18,6,0,1,1,1,0,1,4,5,0,1,0,0,13,6,5,7,2,5,7,7,3,2,9,0,7,14,9,10,16,10,11,8,9,4,1,4,1,5,3,7,1,9,13,3,5,2,2,7,3,0,2,0,6,0,0,5,4,5,5,3,6,6,3,7,2,6,0,17,7,14,5,14,13,13,8,9,6,14,8,8
Oxalobacteraceae,12,15,9,1,0,5,3,7,8,31,26,2,4,2,4,1,0,1,3,1,3,4,1,3,1,1,2,0,2,2,1,5,6,1,4,1,1,0,0,0,1,1,0,0,0,1,2,0,0,1,1,0,0,1,6,3,0,0,0,0,3,0,0,18,7,5,2,2,2,6,1,3,3,3,2,0,2,0,0,0,2,4,7,2,0,3,2,6,10,0,1
Sutterellaceae,42,42,52,147,105,49,104,61,79,73,55,2,4,16,17,2,1,13,18,16,24,4,2,30,23,13,15,13,9,67,46,10,10,28,7,42,39,45,103,59,51,52,32,13,16,35,42,10,17,10,13,17,20,45,25,22,12,9,12,14,10,3,3,17,18,14,9,26,13,77,49,17,19,17,26,32,24,0,44,56,77,52,41,95,74,28,39,21,46,54,56
Unknown_family,163,254,247,936,563,249,451,319,376,410,356,4,7,66,28,2,1,38,60,60,85,8,6,145,103,50,58,57,48,265,217,29,46,69,31,169,196,227,548,249,236,221,164,49,45,160,149,24,41,47,51,32,90,115,90,56,21,26,23,18,27,13,11,49,72,31,29,87,52,315,269,49,52,66,153,132,95,1,191,209,336,358,203,395,400,148,124,102,222,332,295
Chromobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0
Neisseriaceae,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0
Gallionellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Methylophilaceae,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nitrosomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterolibacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thiobacillaceae,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rhodocyclaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoogloeaceae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
